IDENTIF,RIVER,LOCATION,ERECTED,PURPOSE,LENGTH,LANES,CLEAR-G,T-OR-D,MATERIAL,SPAN,REL-L,label
E105,M,8,1857.771286,HIGHWAY,1620.464234,2,N,THROUGH,WOOD,MEDIUM,S,5
E20,M,39,1933.154775,HIGHWAY,913.11537,2,G,THROUGH,IRON,SHORT,F,4
E40,M,15,1888.869639,RR,1721.19258,2,G,THROUGH,STEEL,MEDIUM,F,3
E89,A,19,1964.572601,HIGHWAY,3483.561859,2,G,THROUGH,STEEL,MEDIUM,S-F,2
E11,A,7,1885.97854,HIGHWAY,4462.141373,4,G,THROUGH,STEEL,SHORT,F,0
E56,M,31,1892.331675,RR,1915.505569,2,G,THROUGH,STEEL,MEDIUM,F,3
E42,M,7,1924.644102,HIGHWAY,940.520514,4,G,THROUGH,STEEL,MEDIUM,S,0
E9,A,39.5,1856.819404,HIGHWAY,881.743059,2,N,THROUGH,STEEL,MEDIUM,S,4
E2,O,37,1931.867738,WALK,893.828204,4,N,THROUGH,STEEL,LONG,F,1
E89,O,9,1890.548946,HIGHWAY,1740.764505,2,G,THROUGH,STEEL,MEDIUM,S-F,3
E38,M,2,1968.45858,HIGHWAY,1397.964716,2,G,DECK,STEEL,LONG,F,1
E56,M,26,1908.213817,HIGHWAY,1968.391275,2,G,THROUGH,STEEL,LONG,F,3
E8,A,30,1891.424541,AQUEDUCT,1939.70862,4,G,THROUGH,STEEL,MEDIUM,F,4
E54,M,39.5,1966.36463,RR,1443.792252,2,G,THROUGH,STEEL,MEDIUM,S-F,3
E64,A,26,1924.075447,HIGHWAY,1204.024003,4,G,THROUGH,STEEL,LONG,F,1
E5,M,15,1892.86908,RR,1235.959662,2,G,THROUGH,STEEL,MEDIUM,F,3
E26,A,40,1900.316672,HIGHWAY,877.92675,2,G,DECK,STEEL,MEDIUM,S-F,2
E91,O,19,1891.356756,HIGHWAY,1259.48383,2,G,THROUGH,STEEL,MEDIUM,S-F,3
E65,M,34,1927.950209,HIGHWAY,1008.367449,2,G,THROUGH,STEEL,LONG,F,1
E99,M,14,1964.369013,RR,1033.509658,2,G,THROUGH,STEEL,LONG,F,3
E68,M,7,1950.320238,RR,1343.010826,6,G,THROUGH,STEEL,MEDIUM,F,3
E69,A,24,1901.074444,RR,1856.307063,2,G,THROUGH,STEEL,MEDIUM,F,3
E27,A,18,1834.389247,RR,1578.892994,2,N,DECK,IRON,MEDIUM,S-F,3
E95,O,15,1896.31013,HIGHWAY,1898.912338,2,G,THROUGH,STEEL,LONG,F,1
E85,A,46,1901.427899,RR,1328.039287,2,G,THROUGH,STEEL,LONG,F,3
E87,O,41,1890.006454,HIGHWAY,1922.772325,2,G,THROUGH,STEEL,LONG,F,3
E20,O,19,1923.786845,HIGHWAY,1657.381798,4,G,THROUGH,STEEL,MEDIUM,S-F,4
E71,M,14,1907.831634,RR,1798.731853,2,G,THROUGH,STEEL,LONG,F,3
E41,M,14,1884.893248,RR,1831.99196,2,G,THROUGH,STEEL,MEDIUM,F,3
E29,M,11,1927.663431,HIGHWAY,1053.687274,4,N,THROUGH,STEEL,LONG,F,0
E40,M,17,1908.121993,HIGHWAY,1993.097571,2,G,THROUGH,STEEL,MEDIUM,F,3
E34,A,27,1904.989031,HIGHWAY,1293.194255,2,G,THROUGH,STEEL,MEDIUM,F,3
E58,Y,6,1889.512486,HIGHWAY,2746.575145,2,G,THROUGH,STEEL,MEDIUM,F,3
E50,A,51,1949.761706,HIGHWAY,1496.358041,1,G,DECK,STEEL,MEDIUM,F,1
E71,A,39,1837.581753,AQUEDUCT,1392.160889,2,N,THROUGH,WOOD,MEDIUM,S,5
E33,O,38.5,1908.022649,RR,899.289858,1,N,THROUGH,STEEL,LONG,F,1
E47,O,39,1927.446445,HIGHWAY,2054.276691,4,N,THROUGH,STEEL,LONG,F,1
E85,Y,15,1922.732105,HIGHWAY,1290.292176,2,G,THROUGH,IRON,MEDIUM,F,4
E19,M,10,1884.725043,RR,1230.667439,2,G,THROUGH,STEEL,MEDIUM,S,3
E73,M,37,1920.685599,RR,1483.756706,4,G,DECK,STEEL,LONG,F,1
E63,M,16,1924.877091,RR,1227.723877,2,G,THROUGH,STEEL,MEDIUM,S,3
E47,O,41,1936.53537,HIGHWAY,1323.098375,2,G,THROUGH,STEEL,LONG,F,0
E93,A,24,1835.351434,HIGHWAY,987.679231,2,N,THROUGH,WOOD,MEDIUM,S,5
E79,M,6,1913.12974,RR,2628.292787,2,G,THROUGH,STEEL,MEDIUM,F,3
E16,M,10,1903.203761,RR,3559.836738,2,G,THROUGH,STEEL,MEDIUM,F,3
E47,M,48,1905.084255,RR,1027.65235,2,G,THROUGH,STEEL,MEDIUM,F,3
E99,M,51,1879.182259,RR,1999.012728,2,G,THROUGH,STEEL,LONG,F,3
E45,O,35,1898.736512,RR,2534.434734,2,G,THROUGH,STEEL,LONG,S-F,3
E82,Y,28,1924.57997,HIGHWAY,990.360291,4,G,THROUGH,STEEL,LONG,F,0
E102,M,39,1854.836589,AQUEDUCT,841.386385,1,N,THROUGH,WOOD,SHORT,S-F,5
E81,A,29,1851.601246,HIGHWAY,4185.469442,2,N,THROUGH,WOOD,SHORT,S,5
E42,A,12,1892.974931,HIGHWAY,1231.239467,2,G,THROUGH,IRON,MEDIUM,F,3
E40,M,13,1896.876235,HIGHWAY,2734.661222,2,G,THROUGH,IRON,MEDIUM,F,3
E96,A,38.5,1839.420564,HIGHWAY,818.49159,1,G,DECK,STEEL,LONG,F,5
E6,A,39,1933.076555,HIGHWAY,1034.61191,2,G,THROUGH,STEEL,MEDIUM,F,4
E52,M,6,1927.457346,HIGHWAY,1420.560007,4,N,THROUGH,IRON,SHORT,S,1
E100,M,19,1899.536633,HIGHWAY,1223.601506,2,N,THROUGH,WOOD,SHORT,F,3
E39,A,7,1972.792183,AQUEDUCT,1235.255544,2,G,DECK,STEEL,MEDIUM,F,2
E2,A,33,1939.496428,HIGHWAY,1009.263876,4,N,DECK,IRON,SHORT,F,2
E12,M,51,1832.278047,HIGHWAY,878.921943,2,N,THROUGH,WOOD,MEDIUM,S,5
E21,O,17,1904.265079,HIGHWAY,773.239514,2,G,THROUGH,STEEL,MEDIUM,F,3
E40,O,39,1928.518399,AQUEDUCT,1303.587776,2,G,THROUGH,STEEL,MEDIUM,F,0
E31,M,35,1905.269213,HIGHWAY,1128.772973,2,G,THROUGH,IRON,SHORT,S,3
E8,M,14,1893.435647,HIGHWAY,2160.200824,2,G,THROUGH,STEEL,MEDIUM,S,3
E105,O,21,1919.899274,HIGHWAY,1466.823518,4,G,THROUGH,STEEL,LONG,S,1
E9,M,9,1972.870998,HIGHWAY,2177.224256,2,G,THROUGH,STEEL,MEDIUM,F,3
E13,M,46,1888.966929,HIGHWAY,3906.669345,2,G,THROUGH,WOOD,MEDIUM,S,5
E15,A,39,1861.118768,RR,1542.981534,2,N,THROUGH,WOOD,MEDIUM,S,5
E55,O,15,1943.261377,HIGHWAY,2094.493804,4,G,DECK,IRON,LONG,S-F,2
E34,A,28,1941.086725,HIGHWAY,1035.422156,2,G,THROUGH,STEEL,LONG,F,4
E5,A,42,1901.696745,HIGHWAY,982.799188,2,G,THROUGH,STEEL,MEDIUM,F,3
E47,M,5,1923.731838,HIGHWAY,941.78283,2,N,THROUGH,STEEL,LONG,F,2
E35,M,8,1911.74547,RR,1239.130042,2,G,THROUGH,STEEL,MEDIUM,F,3
E40,M,19,1925.132226,HIGHWAY,1023.03201,2,G,DECK,STEEL,MEDIUM,S-F,1
E1,O,20,1931.310744,HIGHWAY,1021.81594,4,G,THROUGH,STEEL,MEDIUM,S,0
E45,M,25,1881.462594,RR,892.977591,2,G,THROUGH,STEEL,MEDIUM,S,3
E103,A,33,1959.172696,HIGHWAY,871.77475,2,N,THROUGH,WOOD,MEDIUM,S,5
E90,M,18,1920.427847,WALK,859.666678,2,G,THROUGH,STEEL,LONG,F,1
E105,M,12,1883.086975,HIGHWAY,3073.450905,2,G,THROUGH,IRON,MEDIUM,F,3
E100,M,42,1924.860779,HIGHWAY,1670.423786,2,G,DECK,STEEL,MEDIUM,S-F,2
E107,A,27,1859.991029,HIGHWAY,1860.060807,4,N,DECK,WOOD,LONG,S,5
E40,M,19,1899.56083,RR,1255.812157,2,G,DECK,STEEL,LONG,F,3
E107N,M,13,1906.406889,HIGHWAY,1239.639837,2,G,THROUGH,IRON,MEDIUM,F,3
E49,O,2,1970.984611,AQUEDUCT,1892.750082,4,G,DECK,STEEL,MEDIUM,S-F,2
E35,M,8,1881.630103,RR,1654.026319,2,G,THROUGH,STEEL,MEDIUM,F,3
E36,A,36,1923.202699,HIGHWAY,1938.140556,2,G,DECK,STEEL,MEDIUM,S-F,1
E41,A,20,1911.746205,RR,2941.546205,2,G,THROUGH,IRON,SHORT,F,3
E98,M,16,1967.429483,WALK,1272.78673,4,G,THROUGH,STEEL,LONG,F,2
E45,O,42,1880.615151,HIGHWAY,1556.419942,2,G,THROUGH,STEEL,LONG,F,3
E50,O,43,1949.444091,RR,3272.445941,2,G,THROUGH,STEEL,LONG,F,3
E78,M,32,1932.120012,HIGHWAY,3775.897142,4,N,DECK,STEEL,LONG,S-F,2
E24,M,29,1947.034294,HIGHWAY,1834.169006,2,N,THROUGH,IRON,SHORT,F,3
E43,A,26,1845.078583,HIGHWAY,917.288328,1,N,THROUGH,IRON,MEDIUM,S,4
E10,Y,44,1928.145373,HIGHWAY,1161.972232,2,N,THROUGH,IRON,SHORT,S,4
E73,O,39,1906.342152,HIGHWAY,1994.050411,2,G,THROUGH,IRON,MEDIUM,F,3
E65,M,8,1923.125381,AQUEDUCT,860.5593,4,G,THROUGH,STEEL,LONG,F,1
E91,O,22,1895.647631,HIGHWAY,1577.648325,2,G,THROUGH,STEEL,MEDIUM,F,3
E93,M,24,1841.641735,HIGHWAY,1301.74609,1,N,THROUGH,WOOD,SHORT,S,5
E29,A,10,1888.33847,RR,937.373166,2,G,THROUGH,STEEL,MEDIUM,S,3
E85,Y,47,1861.342282,HIGHWAY,882.714908,2,G,THROUGH,STEEL,LONG,F,0
E91,A,1,1868.178836,HIGHWAY,3015.514436,1,N,THROUGH,STEEL,MEDIUM,S-F,2
E33,M,39,1955.998352,HIGHWAY,987.367691,4,G,THROUGH,STEEL,LONG,F,0
E45,M,33,1906.816758,HIGHWAY,1280.194307,6,G,THROUGH,STEEL,LONG,F,1
E33,M,48,1887.758157,HIGHWAY,1239.987194,2,G,THROUGH,STEEL,MEDIUM,F,4
E50,A,8,1969.86662,HIGHWAY,1045.147344,4,G,THROUGH,STEEL,MEDIUM,S,0
E34,M,47,1815.986399,RR,2050.417392,2,G,THROUGH,STEEL,MEDIUM,F,3
E3,M,31,1957.076215,HIGHWAY,1715.454867,4,G,DECK,STEEL,LONG,F,2
E105,O,38.5,1956.638113,HIGHWAY,2146.636398,2,G,THROUGH,IRON,MEDIUM,S,3
E63,A,28,1909.042691,RR,1198.635219,2,G,THROUGH,STEEL,MEDIUM,S,3
E83,A,14,1959.12448,HIGHWAY,1169.592011,4,G,THROUGH,STEEL,LONG,F,0
E30,M,6,1904.21625,RR,1279.888178,2,G,THROUGH,STEEL,MEDIUM,F,3
E59,Y,16,1885.771764,RR,1602.349811,4,G,DECK,STEEL,MEDIUM,F,0
E13,A,47,1840.243512,HIGHWAY,1321.500479,2,G,THROUGH,WOOD,SHORT,S,5
E59,A,46,1929.247482,HIGHWAY,988.335862,1,G,THROUGH,STEEL,MEDIUM,S-F,4
E56,A,21,1932.860895,HIGHWAY,1228.147691,2,G,THROUGH,STEEL,LONG,F,4
E71,M,16,1970.150373,RR,1022.062733,2,G,THROUGH,STEEL,MEDIUM,F,3
E35,M,39.5,1964.8923,HIGHWAY,973.255484,4,G,DECK,STEEL,MEDIUM,S-F,2
E14,M,4,1923.009252,HIGHWAY,1085.890183,2,G,THROUGH,STEEL,MEDIUM,S-F,2
E12,A,27,1847.143843,RR,1974.514833,2,G,DECK,WOOD,MEDIUM,S-F,5
E47,M,11,1894.980039,RR,1327.191664,2,G,THROUGH,IRON,LONG,F,3
E30,M,45,1924.438796,HIGHWAY,1229.626123,4,G,THROUGH,STEEL,LONG,S-F,1
E39,M,20,1926.520588,HIGHWAY,865.002679,4,N,THROUGH,IRON,SHORT,S,0
E108,A,26,1945.115514,HIGHWAY,848.273031,6,G,DECK,STEEL,LONG,F,2
E39,M,31,1936.566195,HIGHWAY,3018.1866,2,G,THROUGH,STEEL,MEDIUM,S-F,4
E56,A,51,1845.09674,RR,1535.02866,2,N,THROUGH,STEEL,LONG,F,4
E15,Y,27,1863.025295,HIGHWAY,3311.597197,2,G,THROUGH,IRON,SHORT,F,3
E21,A,15,1889.04675,HIGHWAY,973.84769,4,G,THROUGH,STEEL,MEDIUM,S-F,4
E95,M,49,1946.601168,RR,837.565525,4,N,THROUGH,IRON,MEDIUM,F,3
E88,M,19,1905.316914,AQUEDUCT,1526.183359,2,G,THROUGH,IRON,MEDIUM,S,5
E93,M,32,1887.577716,HIGHWAY,1208.392016,6,G,THROUGH,STEEL,LONG,S,0
E108,A,2,1850.744407,HIGHWAY,2176.730953,6,N,THROUGH,WOOD,MEDIUM,S,5
E88,Y,38,1913.977655,HIGHWAY,1199.740409,2,G,THROUGH,STEEL,MEDIUM,F,3
E70,A,51,1921.199319,HIGHWAY,1530.695877,4,G,THROUGH,STEEL,MEDIUM,S,0
E34,O,21,1876.498559,HIGHWAY,2146.978135,2,G,THROUGH,STEEL,MEDIUM,F,3
E83,O,40,1927.421867,HIGHWAY,1287.213804,6,G,THROUGH,STEEL,MEDIUM,S,0
E95,Y,25,1897.761883,HIGHWAY,928.871325,6,G,THROUGH,STEEL,LONG,F,1
E45,A,26,1908.889781,HIGHWAY,1062.195392,2,G,THROUGH,IRON,SHORT,S,3
E11,M,23,1886.463138,HIGHWAY,1249.345393,6,G,THROUGH,STEEL,MEDIUM,F,3
E80,A,10,1924.186009,HIGHWAY,1280.258079,4,G,THROUGH,STEEL,LONG,F,0
E36,A,29,1903.236107,HIGHWAY,1569.796602,2,G,THROUGH,WOOD,MEDIUM,S,5
E55,A,13,1886.461115,RR,1248.036569,2,G,THROUGH,IRON,LONG,F,3
E12,M,30,1897.334523,HIGHWAY,1635.286663,2,G,THROUGH,STEEL,LONG,F,3
E72,O,18,1903.892605,HIGHWAY,1592.801056,4,G,THROUGH,STEEL,LONG,S-F,1
E97,A,42,1980.750614,RR,1215.22162,2,N,THROUGH,IRON,SHORT,S,0
E82,A,23,1888.0826,RR,1887.130111,2,G,THROUGH,STEEL,MEDIUM,S-F,3
E55,Y,31,1950.486584,HIGHWAY,1907.222191,4,G,DECK,STEEL,SHORT,F,2
E56,A,27,1902.024915,HIGHWAY,1859.838576,2,G,THROUGH,STEEL,MEDIUM,S-F,3
E75,O,7,1853.841985,AQUEDUCT,2341.201678,1,G,THROUGH,STEEL,SHORT,S,5
E87,A,37,1905.565457,RR,1879.191906,2,G,THROUGH,STEEL,MEDIUM,F,3
E12,A,44,1930.231709,HIGHWAY,980.092372,6,N,THROUGH,WOOD,LONG,F,0
E17,M,8,1904.129094,HIGHWAY,1251.990188,2,G,THROUGH,STEEL,MEDIUM,F,3
E69,A,47,1914.032815,HIGHWAY,1050.869993,1,G,THROUGH,STEEL,LONG,S-F,4
E4,A,39.5,1830.826234,HIGHWAY,1291.318792,2,N,THROUGH,WOOD,MEDIUM,S,5
E27,A,28,1896.302761,HIGHWAY,1004.594312,2,G,THROUGH,STEEL,LONG,F,3
E93,A,37,1969.104185,HIGHWAY,2913.661499,2,G,THROUGH,STEEL,MEDIUM,F,0
E42,A,20,1990.385322,HIGHWAY,1223.127805,2,G,DECK,STEEL,LONG,F,2
E7,A,8,1875.565494,HIGHWAY,880.08977,2,N,THROUGH,WOOD,SHORT,S,5
E22,M,3,1837.051743,HIGHWAY,1253.241808,4,N,THROUGH,STEEL,MEDIUM,F,0
E66,M,4,1920.594343,RR,969.425663,2,G,THROUGH,STEEL,MEDIUM,F,4
E4,Y,45,1891.502429,RR,3480.276588,2,G,THROUGH,STEEL,MEDIUM,F,3
E38,O,1,1902.327844,RR,1321.114798,2,G,THROUGH,STEEL,MEDIUM,S,3
E40,A,14,1961.334457,HIGHWAY,1391.631057,1,G,THROUGH,STEEL,LONG,F,0
E89,M,10,1899.717385,RR,1152.694922,2,N,THROUGH,IRON,MEDIUM,F,3
E64,A,24,1892.442137,HIGHWAY,1016.274502,2,G,DECK,STEEL,MEDIUM,F,3
E28,Y,40,1967.288898,RR,1593.571825,2,G,THROUGH,STEEL,MEDIUM,F,3
E4,A,3,1860.327342,HIGHWAY,915.593824,2,G,THROUGH,IRON,LONG,S,5
E94,M,33,1886.117067,HIGHWAY,1637.438105,2,N,THROUGH,WOOD,MEDIUM,S,5
E14,M,40,1953.872657,HIGHWAY,1849.88969,2,G,DECK,STEEL,MEDIUM,S-F,2
E95,Y,52,1958.435473,HIGHWAY,872.158216,4,G,THROUGH,STEEL,MEDIUM,S-F,3
E51,O,4,1875.277944,RR,3655.346492,2,N,THROUGH,IRON,SHORT,S,3
E48,A,28,1901.658677,HIGHWAY,987.204641,2,G,THROUGH,STEEL,MEDIUM,F,3
E47,M,17,1839.629914,RR,2536.694367,2,N,THROUGH,IRON,MEDIUM,F,3
E25,A,25,1904.327608,HIGHWAY,1093.10565,2,G,THROUGH,WOOD,LONG,S,5
E9,M,25,1929.918159,HIGHWAY,992.237139,6,G,THROUGH,STEEL,MEDIUM,S-F,4
E48,M,52,1890.510132,RR,2396.977038,2,G,THROUGH,STEEL,LONG,F,3
E32,Y,23,1928.549561,HIGHWAY,1278.159322,4,N,DECK,WOOD,LONG,S-F,2
E99,A,41,1938.030048,HIGHWAY,1010.457212,4,G,THROUGH,STEEL,LONG,F,4
E84,A,38,1928.496644,HIGHWAY,1509.330854,2,N,THROUGH,IRON,LONG,F,0
E14,M,23,1897.646148,HIGHWAY,1663.251484,2,G,THROUGH,STEEL,MEDIUM,S-F,3
E102,O,39.5,1967.102329,HIGHWAY,1004.690492,4,G,DECK,STEEL,MEDIUM,S-F,2
E41,M,32,1895.235157,HIGHWAY,1354.21691,4,G,THROUGH,STEEL,LONG,F,3
E87,A,27,1988.109505,HIGHWAY,889.377965,2,G,DECK,STEEL,MEDIUM,F,0
E21,M,47,1973.497168,HIGHWAY,1713.390751,2,G,THROUGH,STEEL,MEDIUM,F,3
E35,M,21,1885.720265,HIGHWAY,1911.730563,2,G,THROUGH,STEEL,LONG,F,3
E65,Y,17,1967.112667,AQUEDUCT,872.682464,4,G,DECK,STEEL,MEDIUM,S,2
E91,A,36,1856.451488,WALK,1340.563361,2,N,DECK,WOOD,MEDIUM,S,5
E98,A,26,1920.896526,WALK,1713.564558,4,G,THROUGH,WOOD,MEDIUM,S-F,4
E55,O,24,1929.733237,HIGHWAY,899.758722,6,G,THROUGH,STEEL,LONG,F,0
E41,O,38,1905.146538,RR,2166.293285,2,G,THROUGH,STEEL,MEDIUM,F,3
E86,O,14,1887.670199,RR,3049.589483,2,G,THROUGH,STEEL,MEDIUM,F,4
E14,Y,28,1856.395844,HIGHWAY,970.115692,2,N,DECK,WOOD,MEDIUM,S,5
E18,M,4,1937.684174,HIGHWAY,2889.907837,4,G,THROUGH,STEEL,LONG,F,1
E31,M,36,1903.206554,RR,1170.703653,2,G,THROUGH,STEEL,MEDIUM,F,3
E56,A,44,1864.257961,HIGHWAY,1033.89457,2,N,THROUGH,WOOD,MEDIUM,S,5
E87,A,1,1922.69721,HIGHWAY,927.257678,4,N,DECK,STEEL,MEDIUM,F,2
E78,M,41,1915.070808,RR,1045.19724,2,G,THROUGH,STEEL,LONG,F,3
E88,A,39,1909.349377,RR,2436.294731,2,G,THROUGH,IRON,LONG,F,3
E39,M,42,1865.78375,RR,1626.30122,2,N,THROUGH,WOOD,SHORT,F,3
E107N,A,42,1888.026456,HIGHWAY,974.428624,2,N,THROUGH,WOOD,MEDIUM,S,5
E17,A,26,1888.322538,HIGHWAY,1961.583318,2,G,THROUGH,STEEL,LONG,F,3
E47,A,51,1906.216656,HIGHWAY,1435.477335,2,G,THROUGH,STEEL,MEDIUM,F,3
E69,A,24,1942.977284,RR,1645.881113,2,N,THROUGH,STEEL,LONG,F,3
E56,A,5,1900.061275,RR,1142.206034,2,G,THROUGH,STEEL,LONG,F,3
E86,A,37,1974.254966,HIGHWAY,1007.339213,2,N,THROUGH,STEEL,MEDIUM,S-F,2
E41,M,10,1891.409369,RR,4110.899037,2,G,THROUGH,STEEL,LONG,S-F,3
E77,M,22,1951.133144,RR,890.808944,4,N,THROUGH,WOOD,MEDIUM,S-F,2
E48,O,32,1919.866158,HIGHWAY,1529.089552,2,G,THROUGH,STEEL,MEDIUM,F,3
E21,A,24,1857.935924,HIGHWAY,1090.33769,2,N,THROUGH,WOOD,MEDIUM,S,5
E32,Y,49,1972.441931,HIGHWAY,876.706953,2,G,THROUGH,STEEL,LONG,F,3
E19,M,39.7,1919.378794,HIGHWAY,1699.139257,2,G,THROUGH,WOOD,MEDIUM,F,5
E95,O,44,1935.417904,RR,1645.070204,2,N,THROUGH,IRON,MEDIUM,F,3
E44,A,11,1885.524321,HIGHWAY,1225.550399,2,G,THROUGH,STEEL,MEDIUM,S-F,4
E51,M,10,1907.312373,WALK,2864.481358,2,G,THROUGH,STEEL,MEDIUM,S,3
E50,M,4,1905.432643,HIGHWAY,1263.618895,2,G,THROUGH,STEEL,MEDIUM,F,3
E55,M,8,1893.520008,RR,1309.312796,2,G,THROUGH,IRON,LONG,F,3
E87,M,6,1916.826773,HIGHWAY,3555.540356,2,G,THROUGH,STEEL,MEDIUM,F,3
E40,A,43,1954.697056,HIGHWAY,1243.729724,4,N,DECK,STEEL,MEDIUM,S-F,2
E67,O,43,1903.126467,HIGHWAY,1146.20488,2,G,THROUGH,IRON,MEDIUM,F,3
E18,M,9,1887.979938,RR,1949.58805,2,G,THROUGH,STEEL,MEDIUM,S-F,3
E33,M,10,1893.926684,RR,1778.046752,2,G,THROUGH,STEEL,MEDIUM,F,3
E19,O,25,1928.393304,HIGHWAY,1177.147548,2,G,THROUGH,STEEL,LONG,F,0
E92,M,31,1903.640306,HIGHWAY,2364.080292,2,G,DECK,STEEL,LONG,F,3
E35,A,29,1840.436139,HIGHWAY,1400.05964,2,N,DECK,WOOD,MEDIUM,S,5
E33,M,10,1910.236162,RR,2966.071424,2,G,THROUGH,STEEL,MEDIUM,F,3
E80,A,16,1924.728579,HIGHWAY,2743.832037,2,G,THROUGH,STEEL,SHORT,S-F,4
E102,M,32,1892.201344,HIGHWAY,1655.02307,2,G,THROUGH,IRON,LONG,F,3
E7,M,15,1883.144644,RR,2318.675623,2,G,THROUGH,STEEL,LONG,F,3
E38,M,21,1892.690812,HIGHWAY,1311.648576,2,G,THROUGH,STEEL,MEDIUM,S,3
E8,M,41,1927.220203,RR,1201.524046,2,N,THROUGH,WOOD,MEDIUM,S,5
E88,A,24,1922.290273,AQUEDUCT,1064.893085,4,N,THROUGH,WOOD,SHORT,S,4
E55,A,38,1926.881685,HIGHWAY,1503.319353,4,G,DECK,STEEL,MEDIUM,F,1
E13,A,39,1965.848697,HIGHWAY,1292.394778,2,G,THROUGH,STEEL,LONG,F,3
E32,A,1,1911.672962,RR,1955.785596,2,G,THROUGH,STEEL,MEDIUM,F,3
E52,M,4,1882.146818,HIGHWAY,1048.384452,2,G,THROUGH,STEEL,MEDIUM,F,3
E4,M,28,1968.491387,HIGHWAY,1909.28415,2,G,THROUGH,STEEL,MEDIUM,F,3
E72,O,51,1961.75216,RR,1103.844854,2,G,THROUGH,IRON,MEDIUM,S-F,3
E72,M,2,1931.498791,HIGHWAY,1042.066864,2,G,THROUGH,STEEL,LONG,S-F,1
E55,M,1,1927.956195,HIGHWAY,1536.410749,2,G,THROUGH,STEEL,MEDIUM,S-F,4
E45,A,7,1926.136151,HIGHWAY,1142.022207,2,G,THROUGH,IRON,MEDIUM,F,3
E103,A,12,1919.049925,HIGHWAY,898.605367,4,G,THROUGH,STEEL,MEDIUM,F,4
E91,A,39.7,1908.473741,HIGHWAY,1015.656561,2,G,THROUGH,STEEL,LONG,F,3
E30,A,1,1896.267513,RR,2008.23395,2,G,THROUGH,STEEL,MEDIUM,F,3
E95,Y,28,1961.302677,HIGHWAY,1214.429234,2,G,THROUGH,STEEL,LONG,S-F,3
E12,A,29,1837.377506,HIGHWAY,990.210276,2,N,THROUGH,WOOD,MEDIUM,S,5
E20,O,22,1935.917523,WALK,2205.19025,2,G,THROUGH,WOOD,LONG,F,1
E53,M,3,1894.228983,RR,998.756056,2,G,THROUGH,STEEL,MEDIUM,S,0
E82,A,39.7,1867.549682,AQUEDUCT,1045.096652,1,N,THROUGH,IRON,SHORT,S,5
E3,M,6,1929.815957,HIGHWAY,1586.334443,2,G,THROUGH,STEEL,MEDIUM,F,4
E25,O,43,1892.661656,RR,1891.648871,2,G,THROUGH,STEEL,MEDIUM,S-F,3
E61,Y,9,1926.740447,HIGHWAY,1302.265151,2,G,THROUGH,STEEL,MEDIUM,F,3
E74,M,27,1922.555036,HIGHWAY,870.550622,4,G,THROUGH,STEEL,LONG,F,0
E14,A,23,1841.442614,HIGHWAY,1022.508418,1,N,DECK,WOOD,MEDIUM,S-F,5
E41,M,12,1896.463981,RR,1828.37101,2,G,THROUGH,STEEL,MEDIUM,S,3
E26,O,16,1925.526279,HIGHWAY,1151.253135,4,N,THROUGH,WOOD,MEDIUM,S,0
E47,O,36,1894.513797,RR,1543.784022,2,G,THROUGH,IRON,MEDIUM,F,3
E77,M,3,1900.422931,RR,1173.30583,2,G,THROUGH,STEEL,MEDIUM,F,3
E23,M,15,1894.622197,RR,1217.429981,2,N,THROUGH,IRON,MEDIUM,S,3
E88,M,39.5,1899.064764,HIGHWAY,917.318593,2,G,THROUGH,STEEL,LONG,F,1
E25,A,28,1860.450505,AQUEDUCT,1017.798853,2,G,THROUGH,STEEL,LONG,S-F,5
E10,A,33,1856.815391,HIGHWAY,1054.780687,4,G,DECK,STEEL,LONG,F,2
E44,A,24,1933.023235,HIGHWAY,971.656016,4,G,THROUGH,STEEL,MEDIUM,S,0
E16,A,8,1947.747209,HIGHWAY,970.814973,2,G,THROUGH,IRON,MEDIUM,S,3
E30,M,28,1826.049163,RR,1180.52858,2,N,THROUGH,WOOD,MEDIUM,F,3
E102,M,7,1907.770499,HIGHWAY,3104.090438,2,G,THROUGH,STEEL,LONG,F,1
E74,O,48,1858.145503,HIGHWAY,1001.789044,2,N,DECK,STEEL,MEDIUM,F,1
E93,M,36,1908.137515,HIGHWAY,1509.663611,2,G,THROUGH,IRON,MEDIUM,F,3
E28,O,35,1921.836066,HIGHWAY,1994.617001,4,G,THROUGH,STEEL,MEDIUM,S,0
E76,A,7,1886.936992,AQUEDUCT,1607.859618,6,G,THROUGH,STEEL,MEDIUM,S,0
E20,A,25,1925.895934,HIGHWAY,811.685649,2,G,THROUGH,STEEL,MEDIUM,S-F,1
E94,M,16,1883.123513,RR,1039.042072,2,G,THROUGH,STEEL,MEDIUM,S-F,3
E51,A,10,1882.528319,HIGHWAY,1034.383151,2,G,THROUGH,STEEL,LONG,F,2
E15,M,28,1879.73116,HIGHWAY,1910.544479,2,N,THROUGH,WOOD,SHORT,S,5
E47,M,8,1832.878701,HIGHWAY,833.89346,2,N,THROUGH,WOOD,SHORT,S,5
E7,M,46,1922.566175,HIGHWAY,984.036084,2,G,THROUGH,STEEL,LONG,S-F,1
E30,A,16,1930.655605,HIGHWAY,1050.818988,2,G,THROUGH,IRON,SHORT,S,4
E74,O,27,1966.817778,HIGHWAY,1850.405236,4,G,DECK,STEEL,SHORT,S-F,1
