history,session,label
750,cd <1> ll emacs -nw <1> ispell <1> f <1> k <1> elm <1> jove <1> ispell <1> elm <1> ll cd elm elm elm elm elm findall elm f <1> f <1> f <1> cd <1> vi <1> f <1> fg newalias cd elm <1> elm elm findall nn findall nn elm elm elm elm -f <1> nn elm elm cd <1> cd <1> <GENSYM:12>/scan -h ll rm <6> ll time -l -t -c -d <3> ll k <1> ll k <1> ll time -s -m -l -t -d -c -s -d -c <6> > & ! <1> ll k <1> elm cd <1> vi <1> make k <1> k <1> make make make > <1> make > ! <1> make > & ! <1> m <1> vi <1> make make <1> make cd <1> ll vi <1> cp <2> cd <1> cp <2> cd uptime cd - cd <1> cd <1> ll k <1> ll k <1> ll rd <1> cd <1> ll wc -l <1> wc -w <1> ll <1> m <1> ll md <1> mv <2> ll rm <3> ll cd <1> cd <1> emacs -nw elm fg cd <1> ll m <1> cd <1> ll spy <1> k <1> cd <1> ll m <1> m <1> ll man <1> ll ll cd <1> ll <1> ll setenv <2> cd <1> cd <1> rm -rf <1> cd <1> cd <1> rm -rf <1> cd <1> rm -rf <1> cd <1> rm -rf <1> unsetenv <1> ll cd <1> ll cd <1> ll <GENSYM:1>/runall.sh > & ! <1> & ll cd <1> ll ll <1> cd <1> ll m <1> m <1> grep <2> cd elm findall elm elm nn cd <1> ll rm <1> <GENSYM:12>/scan -l -t -r <2> ll k <1> wc -l <1> grep -c <2> grep -c <2> k <1> push cd <1> ll find -name -print <2> m <1> elm f <1> talk <1> f <1> fg push cd ll <1> ll <1> pop elm cd <1> ll k <1> grep <2> | cut -f3 -d: | tr <2> grep <2> | cut -f3 -d: | tr <2> m <1> ct ll vi <1> cat <1> echo >> <1> cat <1> sh cd - rehash ll glom.sh push cd <1> ll cp <2> ll cd - chmod <2> <GENSYM:16>/glom_data.sh ll m <1> man <1> man <1> grep <2> | cut -f3 -d: | tar -d <1> grep <2> | cut -f3 -d: | tr -d <1> <GENSYM:16>/glom_data.sh ll m <1> rm <1> cd - cp <2> ll cd - <GENSYM:16>/glom_data.sh m <1> m <1> m <1> m <1> cd <1> <GENSYM:16>/glom_data.sh cd <1> <GENSYM:16>/glom_data.sh cd <1> <GENSYM:16>/glom_data.sh m <1> m <1> cd <1> cd <1> m <1> cd <1> m <1> cd elm cd <1> ll md <1> ci -l <1> ll mv <2> k <1> cd,8
751,X z,8
754,cd <1> ll emacs -nw <1> z,8
755,elm az z,8
756,r <1> ping <1> traceroute <1> f <1> traceroute <1> telnet <1> k <1> k <1> telnet <2> cd <1> vi <1> vi <1> z,8
757,elm nn findall lynx lynx <1> elm <1> exit,8
758,cd <1> ll man <1> man -s <2> ll sh -vnx <1> ll sh -vnx <1> > <1> sh -vnx <1> > & <1> k <1> rm <1> sh -vnx <1> > & <1> k <1> grep <2> grep -c <2> ll <1> push cd find -name -print <2> elm <1> pop ll k <1> ll <1> cd <1> k <1> m <1> push cd <1> cd <1> ll ll <1> cd <1> ll ll <1> pop <GENSYM:1>/runall.sh > & ! <1> & tail -f <1> tail -f <1> elm push cd <1> ll k <1> k <1> pop m <1> m <1> cd <1> cd <1> ll <GENSYM:16>/run_tests.sh <GENSYM:16>/run_tests.sh <GENSYM:16>/run_tests.sh -x sh -x <1> push cd <1> cd cd <1> cp <2> cd <1> m <1> grep <2> poop pop sh -x <1> ll rm -rf <1> k <1> ll <1> ll <1> cd <1> ll cd - ll rm <1> ll cd - <GENSYM:1>/runall.sh > & ! <1> & tail -f <1> jobs spy <1> m <1> rehash which <1> ll <1> chmod <2> ll <1> elm m <1> m <1> find -name -print <2> cd <1> ll <1> ll <1> strings <1> | k rm <1> ll ll <1> ll <1> setenv <2> rm -rf <1> unsetenv <1> ll rm <1> ll k <1> mv <2> fg mv <2> fg mv <2> fg mv <2> fg mv <2> fg mv <2> mv <2> fg elm cd <1> ll cd <1> ll m <1> m <1> rm <1> ll nn ll <1> fg ll h <GENSYM:1>/runall.sh > & ! <1> & m <1> tail -f <1> ll spy <1> m <1> find -name -print <2> cd <1> gdb <2> ll <1> k <1> fg k <1> egrep -v <2> cd <1> m <1> cd <1> ll <1> ll <1> cd - <GENSYM:1>/runall.sh > & ! <1> & tail -f <1> <GENSYM:1>/runall.sh > & ! <1> & tail -f <1> ll <1> ll meta.pl -m <1> > & ! <1> & m <1> m <1> m <1> spy <1> uptime who findall cd <1> ll ll <1> cd <1> m <1> m <1> m <1> ll m <1> m <1> ll m <1> cd elm vi <1> cd <1> ll md <1> cd <1> mv <2> ll uudecode < <1> ll file <1> chmod <2> k <1> ll tar <2> ll cd <1> ll cd <1> com <1> ll rm <1> ll vi <1> vi <1> cd <1> vi <1> vi <1> vi <1> cd <1> cd <1> m <1> ll m <1> cd <1> kk k <1> cd <1> cd <1> vi <1> cp <2> ll k <1> rm <1> cd <1> ll rm <1> k <1> cd elm cd <1> emacs -nw <1> cd,8
759,X z,8
761,elm z,8
763,findall nn z,8
764,cd <1> emacs -nw z,8
765,f <1> cd <1> ll cd <1> ll cd <1> cd cd <1> ci -l <2> cd <1> ll cd <1> ll cd <1> ll wc -l <1> k <1> m <1> m <1> m <1> m <1> m <1> m <1> m <1> m <1> m <1> m <1> m <1> m <1> ll k <1> sor -u <1> | wc -l sort -u <1> | wc -l push cd - cd <1> ci -l <1> pop z,8
766,<GENSYM:17>/slrp,8
767,elm f <1> f <1> f <1> f <1> elm elm elm cd <1> k <1> grep -l <2> cd <1> ll rm <1> <GENSYM:16>/scan -l -t -r <2> > & ! <1> & cd <1> cd <1> ll ll <GENSYM:16>/scan -l -t -r <2> > & ! <1> & wc -l <1> grep -cv <2> grep -c <2> ct ll ncftp <1> ll zcat <1> | tar - <1> > <1> k <1> zcat <1> | tar <2> zcat <1> | tar <2> zcat <1> | tar - <2> ll cd <1> ll k <1> cp <2> cd <1> k <1> cd <1> k <1> zcat <1> | tar - <2> cd <1> ll cd <1> k <1> elm -f <1> cd cd <1> cd cd <1> ll cd <1> ll cd <1> ll vi <1> oed <1> lynx <1> elm findall elm findall elm cd elm elm k <1> mailx -s <1> < <1> mailx -s <2> < <1> f <1> date rm <1> uptime spy <1> pop nn elm frm <1> findall k <1> elm <1> elm <1> elm elm -f <1> nn findall elm findall elm f <1> oed <1> elm r -l <2> elm cd <1> vi <1> newalias cd cd - vi <1> newalias cd elm f <1> cd - vi <1> newalias cd findall z,8
768,cd <1> cd <1> ll push cd <1> ll cp <3> pop ll rm <1> <GENSYM:12>/scan -l -t -r <2> > & ! <1> m <1> ll k <1> k <1> wc -l <1> wc -w <1> grep -cv <2> f <1> elm -f <1> cd <1> vi <1> vi <1> cd - cd - make <1> make vi <1> make <1> make <1> cd - cd <1> make cd <1> ll ct ll k <1> ll cd - ll rm <1> cp <2> ll <GENSYM:12>/scan -l -t -r <2> > & ! <1> & gdb <2> cd - cd - ll cd <1> vi <1> make make <1> make cd <1> make cd <1> <GENSYM:12>/scan -l -t -r <2> gdb <2> cd - cd <1> vi <1> vi <1> k <1> fg make <1> make vi <1> make cd - make cd <1> h <GENSYM:12>/scan -l -t -r <2> gdb <2> cd <1> grep <2> emacs -nw make vi <1> make cd <1> <GENSYM:12>/scan -l -t -r <2> ll rm -f <1> k <1> wc -l <1> grep -cv <2> grep -c <2> cd <1> cp <2> cd <1> ll head -200 <1> > <1> tail -200 <1> > <1> head -200 <1> > <1> <GENSYM:12>/scan -h <GENSYM:12>/scan -l  -t -x <3> cd <1> vi <1> make cd <1> <GENSYM:12>/scan -l  -t -x <3> > & ! <1> k <1> ll k <1> cd cd <1> ll <1> ll <1> k <1> cd elm spy <1> cd <1> ll tail <1> cd elm -f <1> elm ct ll pop cd - cd <1> ll tail <1> cd <1> ll man <1> tar <3> ct ll com <1> ll zcat <1> > <1> ll rm -f <1> cd <1> cd <1> ll cd <1> ll cd <1> tar <4> ct ll com <1> ll zcat <1> | tar - <1> > ! <1> k <1> ll gcc  <1> > <1> gcc  <1> > <1> ll gcc  <1> > <1> elm -f <1> spy <1> cd - cd cd <1> tail <1> spy <1> tail <1> kill <1> spy <1> f <1> nn cd cd <1> vi <1> ci -l <1> f <1> f <1> f <1> f <1> f <1> f <1> nslookup,8
769,X z,8
770,head <1> z,8
771,f <1> talk <2> findall xlock -mode <1> r -l <2> ct vi <1> pgp -es <2> mailx <1> < <1> rm <2> pgp -kvv <1> pgp -kvc <1> pgp -kv <1> pgp -kvv <1> pgp -kvv pgp -kvv <1> pgp -kvv <1> pgp -ke <1> cd cd <1> ll mv <2> cd <1> ll mv ` data <2> ` <2> ll mv ` date <2> ` <2> ll ll cd ll cd - cd <1> ll cd <1> ll cd <1> ll reset 50 reset ll <GENSYM:5>/scan -l -t -r <2> > & ! <1> m <1> k <1> wc -l <1> grep -vc <2> cd <1> ll <GENSYM:5>/scan -l -t -r <2> > & ! <1> m <1> k <1> k <1> k <1> cp <2> ct ll tr -s <1> < <1> > <1> ll tr <2> < <1> > ! <1> k <1> ll wc -l <1> vi <1> vi <1> rm -f <1> pgp -h man <1> cd <1> ll which <1> cd <1> ll cd <1> ll l <1> k <1> k <1> k <1> ll grep - -z <1> man <1> grep <2> k <1> ct ll pgp <1> ll cat <1> date echo <1> pop cd cd <1> cd <1> ll cd <1> h <GENSYM:5>/scan -l -t -r <2> > & ! <1> ll m <1> gdb <2> wc -w <1> rm <1> <GENSYM:5>/scan -l -t -r <2> > & ! <1> gdb <2> z,8
772,elm z,8
774,cd <1> emacs -nw z,8
775,cd <1> ll matlab push cd ll k <1> rm <1> vi <1> cd - ll m <1> cd <1> m <1> matlab cd <1> make ll k <1> ll grep <2> z,8
776,X z,8
777,z,8
779,elm z,8
780,vi <1> newalias ct ll k <1> cp <2> uuencode <2> ll k <1> uuencode <2> > <1> k <1> k <1> mailx <1> < <1> k <1> uudecode < <1> rm <2>,8
781,cd <1> emacs -nw z,8
782,cd <1> cd <1> ll <1> matlab gv <1> fg gv <1> fg gv <1> fg man <1> echo <1> cd <1> nroff -man <1> | k man <1> ll <1> head <1> ct ll m <1> k <1> uuencode <2> > <1> uuencode <2> > <1> k <1> mailx -s <2> < <1> man <1> mailx -s <2> < <1> ll <1> k <1> elm -s <2> < <1> man <1> elm -s <2> < <1> ll <1> k <1> elm -s <2> < <1> tail <1> ll <1> k <1> diff <2> cd cd <1> ll rm <1> cd cd <1> ll cd <1> ll mv <2> ll cat <1> ll <1> cd ll m <1> cd - cd cd <1> ll ll <1> vi <1> ll cd - cd <1> k <1> cd <1> make make make cd <1> ll <GENSYM:12>/scan -l  -t -x <3> > & ! <1> ll k <1> cd <1> make cd - ll h <GENSYM:12>/scan -l  -t -x <3> > & ! <1> k <1> ll sdiff <2> | k ll <GENSYM:12>/scan -l  -t -x -d <3> > & ! <1> k <1> ll sdiff <2> | k matlab ll md <1> rm <1> ll ll <1> unrm <1> ll mv <2> ll cp <2> ll tail -1000 <1> > <1> wc -l <1> cat <2> > <1> diff <2> rm <1> ll <GENSYM:12>/scan -l  -t -x -d <3> > & ! <1> & ll k <1> ll wc -l <2> matlab cd <1> make cd <1> ll h <GENSYM:12>/scan -l  -t -x -d <3> > & ! <1> & tail -f <1> ll z jobs %1 z,8
783,25 elm 25 stty <2> reset stty <2> elm findall rm <1> z,8
784,slirp,8
785,slirp,8
786,stty <2> elm z,8
787,50 elm vi <1> fg findall z,8
788,50 elm,8
789,50 elm rm <1> stty <2> stty <2> stty -all stty -a elm findall cd <1> ll cd <1> ll cd m <1> k <1> ll <1> elm f <1> date z,8
790,elm lynx echo <1> k <1> lynx <1> rm <1> slirp z,8
791,slirp,8
792,slirp,8
793,elm exit,8
794,X z,8
796,elm elm elm -f <1> z,8
797,z,8
798,r -l <2> cd <1> ll cd <1>,8
799,ct c rz ll rz ll sz <1> rz ll man <1> ll rz slirp findall slirp slirp slirp slirp,8
800,chmod <2> ll mv <2> elm elm,8
801,cd <1> ll cd <1> ll file <1> k <1> tar <2> ll,8
802,slirp,8
803,elm cd <1> ll uc <1> tar <2> tar <2> tar <2> ll tar <2> tar <2> cd <1> ll make <2> make <1> make cd <1> ll <GENSYM:12>/scan -h <GENSYM:12>/scan -l -t -m -d -c <3> ll cd <1> emacs -nw cd cd <1> ll cd <1> ll cd <1> ll m <1> elm <1> fg cd cd <1> ll elm <1> cd fg elm -f <1>,8
804,lf cd <1> ll cp <2> k <1> ll uudecode < <1> ll mv <2> ll file <1> tar <2> tar <2> tar <2> ll] ll mv <2> ll rm <1> k <1> ll uudecode <1> ll cmp <2> cmp <2> rm <2> ll chmod <2> ll cd <1> cd <1> ll man <1> elm -f <1> cd <1> make cd <1> <GENSYM:12>/scan -l -t -d -c <2> ll rm <1> gdb <2> talk <1> cd <1> make cd <1> <GENSYM:12>/scan -l -t -d -c <2> ll k <1> wc -l <1> wc -l <1> wc -w <1> wc -l <1> push cd cd <1> k <1> ll talk <1> ll <1> k <1> f <1> cd pop ll rm <1> findall cd <1> cd <1> ll rm <1> cd <1> ll ll <1> ll <1> cd <1> ll make ll <1> ll <1> k <1> ll push f <1> f <1> cd <1> ll cd <1> cd <1> ll f <1> f <1> cd <1> ll m <1> ll ll <1> k <1> cd <1> ll m <1> ll cd <1> ll ll <1> ll <1> ll <1> k <1> ll cd <1> ll ll <1> ll ll <1> file <1> cd - pop make ll <1> findall push cd ll <1> ll <1> cd <1> ll m <1> ll file <1> k <1> ll ll <1> ll <1> cd ll rm <1> k <1> elm <1> cd <1> ll cd <1> ll cd <1> ll md <1> mv <2> cd <1> ll cd cd <1> cd <1> ll newgrp <1>,8
805,ll id ncftp <1> ncftp <1> ll zcat <1> | tar - <1> ll cd <1> ll makr make ll <1> cd <1> chmod <2> ll mv <2> cd <1> ll md <1> cp <2> cd <1> ll chmod <3> chmod <2> ll chmod <2> ll cd <1> cd <1> vi <1> ll <1> cd <1> du df <1> df -k <1> pop cd cd <1> rehash which <1> vi <1> s <1> rehash which <1> make ll cd <1> ll <GENSYM:12>/sh_parser < <1> > ! <1> <GENSYM:12>/sh_parser < <1> > ! <1> findall f <1> f <1> ll <1> m <1> elm -f <1> tail <1> ll <1> qu cd <1> cd <1> make make make make cd <1> ll k <1> rm <1> ll du <GENSYM:12>/scan -h ll wc -w <1> <GENSYM:12>/scan -l -t -d -c <2> > & ! <1> <GENSYM:12>/scan -l -p -t -d -c <3> > & ! <1> bg nn ll h mv <2> <GENSYM:12>/scan -l -t -d -c <2> > & ! <1> m <1> <GENSYM:12>/scan -l -m -t -d -c <3> > & ! <1> & <GENSYM:12>/scan -l -m -p -t -d -c <4> > & ! <1> & ll cd <1> ll cd - findall w <1> m <1> <GENSYM:12>/scan -l -m -S -p -t -d -c <5> > & ! <1> & m <1> m <1>,8
806,findall z,8
807,slirp slirp,8
808,elm r -l <2> elm findall w <1> cd <1> emacs -nw cd elm elm talk <1> elm elm uptime nn findall emacs -nw lm elm uptimre uptime cd <1> ll <1> cd <1> ll m <1> m <1> m <1> m <1> <GENSYM:18>/glom_data.sh m <1> m <1> cd <1> ll m <1> k <1> ll k <1> ll m <1> cd <1> k <1> m <1> m <1> m <1> cd <1> m <1> ll k <1> wc -l <1> grep -c <2> grep -c <2> grep -cv <2> cd <1> grep -cv <2> cd <1> cd <1> cd - h <GENSYM:18>/glom_data.sh cd <1> touch <1> rm <1> rm <1> touch <1> cd <1> ll <1> ll <1> ll <1> uptime cd <1> ll cd <1> make cd <1> ll ll <1> ll <1> ll <1> elm -f <1> ll <1> uptime ps ps -gux ps -guxwww kill <1> ps -guxwww ll <1> r <1> ll <1> cd <1> cp <2> cp <2> ll k <1> <GENSYM:1>/scan -h cd <1> cd <1> ll m <1> k <1> rm <1> rm <1> uptime <GENSYM:1>/runall.sh > & ! <1> & m <1> ll m <1> cd <1> cd <1> ll ll <1> ll cd <1> ll rm <1> cd <1> ll <1> ll <1> m <1> m <1> m <1> ll m <1> h <GENSYM:1>/runall.sh > & ! <1> & jobs ps -gux kill -SUSP <1> kill -l kill -TSTP <1> kill -STOP <1>,8
809,cd <1> cd <1> ll lynx ll m <1> ll m <1> m <1> cd <1> ll m <1> m <1> m <1> ll md <1> mv <2> cd <1> vi <1> cd <1> ll m <1> rm <1> mv <2> cd <1> ll m <1> rm <1> m <1> m <1> k <1> ll ll <1> m <1> m <1> man <1> man <1> sh push ct ll vi <1> vi <1> paste <2> sh pop push cd <1> ll cd <1> cd <1> ll chmod <2> pop <GENSYM:19>/glom_data.sh m <1> sh <GENSYM:19>/glom_data.sh m <1> <GENSYM:19>/glom_data.sh m <1> <GENSYM:19>/glom_data.sh m <1> <GENSYM:19>/glom_data.sh cd <1> <GENSYM:19>/glom_data.sh cd <1> <GENSYM:19>/glom_data.sh m <1> cd <1> <GENSYM:19>/glom_data.sh m <1> cd <1> <GENSYM:19>/glom_data.sh rm <1> r -l <2> cd findall elm f <1> rm <1> f <1> f <1> f <1> rsh <2> elm findall uptime uptime cd <1> ll <1> ll <1> date rm <1> ll <1> cd <1> ll make uptime cd <1> make make <2> ll ll <1> ll grep <2> k <1> ll m <1> ll <1> k <1> ll <1> cp <2> k <1> vi <1> make vi <1> rm <1> ll <1> vi <1> m <1> ncftp -u <1> make -k cd <1> unrm unrm date fg m <1> mv <2> fg m <1> fg ll mv <2> cd <1> ll m <1> ll ll <1> gcc -o <2> ll mv <2> make k <1> ll cd <1> ll cd <1> ll make cd <1> k <1> k <1> cd elm -f <1> cd <1> k <1> cd <1> emacs -nw man <1> pine cd <1> m <1> ll <1> ll <1> date rm <1> ll <1> ll <1> rm <1> ll <1> cd ll jobs m <1> cd <1> ll rm <1> cd <1> rd <1> k <1> ll <1> ll <1> fg ll <1> ll <1> k <1> fg fg vi <1> pine which <1> grep <2> pine elm cd <1> cd <1> ll m <1> m <1> m <1> ll ll <1> m <1> m <1> m <1> cd <1> ll m <1> m <1> m <1> cd uptime pine cd <1> ll <1> pine ll <1> cd <1> <GENSYM:16>/glom_data.sh ll m <1> m <1> <GENSYM:18>/glom_data.sh ll k <1> cd <1> ll <GENSYM:18>/glom_data.sh & pine k <1> fg cd <1> ll <1> ll <1> ll <1> pine ll <1> uptime ll <1> pine push ct vi <1> m <1> fg f <1> f <1> rsh <2> rsh <2> talk <1> fg pop ll <1> uptime ps -guxwww rsh -guxwww <2> rsh -guxwww <2> exit,8
810,X z,8
812,cd <1> ll mv <2> uudecode <1> > <1> ll k <1> ll mv <2> ll cmp <2> rm <1> ll chmod <2> ll chmod <2> ll cd cd <1> ll elm <1> < <1> cd cd <1> ll cd emacs -nw z,8
813,elm users w z,8
815,X z,8
816,ps -guxa ps -guxawww z,8
818,r -l <2> elm -f <1> emacs & emacs -nw diff <2> emacs & emacs -geometry <1> & cd <1> ll m <1> cd <1> ll rm <1> rm -rf <1> ll ll <1> ll <1> cd <1> stty cd <1> ll rm -rf <1> ll cd <1> ll rm -rf <1> ll cd <1> ll cd <1> ll rm -rf <1> ll cd <1> cd <1> ll cd <1> ll make cd <1> cd <1> ll k <1> ll cp <2> ll m <1> m <1> m <1> cd <1> m <1> ll cd <1> ll m <1> ll cd <1> ll k <1> k <1> mv <2> k <1> ll file <1> man <1> man <1> oed <1> z,8
819,elm rsh <2> rsh <2> w rsh -guxawww <2> rsh -guxawww <2> findall cd <1> ll cd <1> vi <1> ll bc man <1> cd <1> cd <1> cd <1> ll cp <2> findall cd <1> ll m <1> m <1> cd <1> ll <GENSYM:16>/prepare_data.sh ll rm <1> ll <GENSYM:16>/prepare_data.sh ll wc -l <1> m <1> cd <1> ll ci -l <1> ll <1> k <1> rm <1> ll <1> ll diff <2> cd <1> ll rm -rf <1> ll ll <1> rm <1> ll cd <1> ll <GENSYM:1>/scan -h cd <1> ll cp <3> cd <1> ll <GENSYM:1>/runall.sh > & ! <1> & m <1> m <1> m <1> ll m <1> find -name -print <2> k <1> k <1> ll <1> ll <1> k <1> cd <1> ll cd <1> ll m <1> cd <1> cd <1> make cp <2> cd <1> <GENSYM:1>/runall.sh > & ! <1> & m <1> ll find -name <2> cd <1> ll wc -l <1> ll <1> m <1> date ll <1> m <1> m <1> m <1> man <1> man <1> kinit ps -guxa | grep <1> ll <1> k <1> file <1> m <1> cd <1> m <1> cd <1> ll ll <1> cd <1> m <1> m <1> cd <1> cd elm <1> z,8
820,ps -guxwww kill <1> ps -guxwww z,8
821,X z,8
822,cd <1> ll <1> cd <1> l ll cp <2> jove <1> xlock -mode <1> trouble cd <1> ll <1> cd <1> ll md <1> cd <1> ll md <1> cd <1> md <1> f <1> f <1> k <1> cd k <1> cd <1> ll cd <1> ll which <1> cd <1> ll cd <1> ll cd <1> ll cd <1> ll k <1> cd k <1> xrdb -merge <1> cd - cd k <1> telnet <2> f <1> telnet <2> k <1> cd <1> ll cd <1> ll <1> wc -l <1> ll <1> ll <1> findall z,8
824,pine z,8
826,cd <1> k <1> cd <1> cd <1> k <1> cd <1> ll <1> z,8
827,lynx m <1> slirp,8
828,cd <1> cd <1> ll ll <1> cd <1> k <1> ll cd nn findall uptime cd <1> cd <1> ll <1> ll <1> uptime cd <1> ll cd <1> ll cd <1> findall cd <1> h ll <1> pine ll <1> ll cd <1> ll ll <1> mv <2> cd <1> cd <1> ll com <1> com <1> ll m <1> cd k <1> cd - cd <1> ll cd <1> ll ci -l <1> mv <2> ll pine <1> < <1> pine <1> ll findall uptime cd <1> ll <1> ll <1> lynx m <1> cd <1> ll k <1> ll ci -l <1> pine <1> cd,8
829,elm pine f <1> rsh <2> talk <2> fg pine uptime cd <1> ll <1> cd <1> ll m <1> push cd <1> m <1> cp <2> pop m <1> <GENSYM:16>/glom_data.sh & cd <1> <GENSYM:16>/glom_data.sh & m <1> cd <1> jove <1> ll wc -l <2> pine <1>,8
830,pine elm cd <1> vdiff <2> | k k <1> k <1> %1 %2 %1 %1 %2 %1 %2 %1 %1 %2 z,8
831,X z,8
833,cd <1> k <1> z,8
835,pine pine z,8
836,cdx <1> cd <1> k <1> ll gv <1> z,8
837,lynx z,8
838,X z,8
839,head <1> z,8
840,pine z,8
841,cd <1> ll md <1> cd <1> uudecode -p < <1> > <1> date ` <2>,8
843,pine ll <1> m <1> rm <1> unrm <1> m <1> findall cd <1> ll push cp <2> ct ll vi <1> man <1> fg vi <1> <GENSYM:1>/csh_parser < <1> > <1> m <1> m <1> uname uname -a,8
844,cd <1> zcat <1> | tar - <1> exit,8
845,X z,8
846,f <1> z,8
847,cd <1> ll k <1> z,8
848,pine z,8
849,ph <1> cd <1> ll mv <2> ll cd <1> ll ci -l <1> cd <1> zcat <1> | tar - <1> ll diff <2> rm <1> ll mv <2> mv <2> ll mv <2> cd <1> ll cd <1> ll chmod <2> ll cd <1> ll chmod <2> finadll findall ph <3> cd eject findall cd <1> cd <1> ll cd <1> cd <1> ll cd <1> ll cd <1> ll cd <1> ll k <1> ll which <1> cd <1> ll cd <1> ll cd <1> ll ll <1> cd <1> ll cd <1> ll cd <1> ll ll <1> ll <1> cd vi <1> cd <1> ll ll <1> cd <1> ll cd <1> ll cd <1> ll cd <1> ll cd <1> ll k <1> cd <1> ll k <1> cd - k <1> cd findall nn ph <3> cd - cd <1> cd <1> k <1> push cd <1> cd <1> k <1> ph <2> k <1> bc findall talk <1> talk <2> f <1> f <1> f <1> cd cd <1> k <1> cd pop cd <1> cd <1> ll k <1> cd <1> cd <1> ll cd <1> ll latex <1> latex <1> k <1> k <1> dvips <1> k <1> z,8
850,ll latex <1> xdvi <1> & latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> dvips <1> dvips <1> gv <1> z,8
851,cd <1> latex <1> latex <1> z,8
852,cd <1> cd <1> ll m <1> z,8
853,pine z,8
854,stty -a f <1> findall talk <2> f <1> f <1> tty f <1> f <1> pine findall f <1> talk <2> pine z,8
855,X z,8
857,pine pine m <1> m <1> mv <2> cd <1> ll rm <2> ll cd <1> ll <1> man <1> pine tty fg z,8
858,z,8
859,latex <1> xdvi <1> & latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> dvips <1> latex <1> latex <1> s <1> latex <1> latex <1> ls mv <2> ls latex <1> latex <1> dvips <1> gv <1> latex <1> ; latex <1> latex <1> ; latex <1> latex <1> ; latex <1> latex <1> ; latex <1> latex <1> ; latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> x latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> dvips <1> z,8
860,md <1> cd <1> ll chmod <2> ll cp <2> ll chmod <2> ll cd z,8
861,cd <1> k <1> cp <3> k <1> cd <1> cd <1> ll cd <1> ll k <1> k <1> k <1> matlab z,8
862,cd <1> ll cd <1> cd <1> ll cd <1> ll find -name -print <2> cd <1> k <1> cd findall cd <1> cd <1> ll <1> md <1> cd <1> k <1> cd <1> ll cd cd <1> ll cp <2> mv <2> k <1> cd r -l <2> xlock -mode <1> cd <1> k k <1> cd ll <1> rm <1> ll <1> unrm cd - cd <1> ll set <2> ll cp <2> cd <1> ll cd <1> cd <1> ll cd <1> cd <1> ll k <1> ll cd <1> ll cd <1> ll k <1> cd <1> ll ll <1> cd <1> ll cd <1> ll cd <1> ll m <1> push cd <1> cd <1> ll newgrp <1> cd vi <1> s <1> cd - ll cd pop cd cd <1> ll cd <1> ll k <1> cd r <1> xlock -mode <1> ll findall sh s <1> xlock -mode <1> cd <1> cd <1> ll cd findall w <1> w <1> cd <1> k <1> tty z,8
863,z,8
864,X z,8
865,z,8
867,pine z,8
868,man <1> findall r <1> f <1> w <1> w <1> cd <1> ll cd z,8
869,xdvi <1> bg latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> xdvi <1> & latex <1> latex <1> latex <1> latex <1> latex <1> dvips <1> z,8
870,cd <1> cd <1> k <1> k <1> ll m <1> ll cd <1> ll k <1> ll k <1> ll grep -v <2> grep -cv <2> k <1> cut -f <2> cut -f <2> | grep -cv <2> cut -f <2> | grep -cv <1> cd <1> cd <1> k <1> mv <2> ll vi <1> ll man <1> man <1> man <1> lwinfo <1> lwinfo <1> lwinfo <1> lpr -P <2> k <1> z,8
871,version set cd <1> cd <1> cd <1> ll ls cd <1> ls arch uname uname -a xterm -geometry <1> & exit,8
872,ps -gux ps ps -a ps -uxwww man <1> ps -Al ps -Al | grep <1>,8
873,ps -Al | grep <1> z exit,8
874,X z,8
876,pine z,8
