openml_task_id,openml_interval_start,openml_interval_end,openml_classifier_moa.WEKAClassifier_J48(1),openml_classifier_moa.LeveragingBag_HoeffdingTree(1),openml_classifier_moa.WEKAClassifier_SMO_PolyKernel(1),openml_classifier_moa.kNN(1),openml_classifier_moa.WEKAClassifier_OneR(1),openml_classifier_moa.LeveragingBag_kNN(1),openml_classifier_moa.OzaBoost_HoeffdingTree(1),openml_classifier_moa.HoeffdingTree(1),openml_classifier_moa.SGD(1),openml_classifier_moa.NaiveBayes(1),openml_classifier_moa.WEKAClassifier_REPTree(1),openml_classifier_moa.OzaBag_HoeffdingTree(1),openml_classifier_moa.SPegasos(1),meta_REPTreeDepth2ErrRate,meta_J48.00001.ErrRate,meta_NBErrRate,meta_MeanMutualInformation,meta_NBAUC,meta_DecisionStumpKappa,meta_HoeffdingDDM.warnings,meta_NoiseToSignalRatio,meta_RandomTreeDepth3AUC_K=0,meta_PercentageOfNumericAtts,meta_EquivalentNumberOfAtts,meta_HoeffdingDDM.changes,meta_ClassEntropy,meta_NaiveBayesDdm.changes,meta_NumNominalAtts,meta_REPTreeDepth3AUC,meta_MeanAttributeEntropy,meta_MeanKurtosisOfNumericAtts,meta_REPTreeDepth3Kappa,meta_J48.001.ErrRate,meta_NumNumericAtts,meta_ClassCount,meta_J48.00001.AUC,meta_PercentageOfBinaryAtts,meta_DecisionStumpAUC,meta_RandomTreeDepth1AUC_K=0,meta_REPTreeDepth2Kappa,meta_PositivePercentage,meta_J48.0001.ErrRate,meta_MinNominalAttDistinctValues,meta_RandomTreeDepth2AUC_K=0,meta_MeanMeansOfNumericAtts,meta_J48.0001.kappa,meta_MeanNominalAttDistinctValues,meta_J48.00001.kappa,meta_PercentageOfNominalAtts,meta_REPTreeDepth1Kappa,meta_NegativePercentage,meta_NumBinaryAtts,meta_NaiveBayesDdm.warnings,meta_MaxNominalAttDistinctValues,meta_J48.001.AUC,meta_J48.0001.AUC,meta_NBKappa,meta_REPTreeDepth1AUC,meta_NaiveBayesAdwin.changes,meta_REPTreeDepth3ErrRate,meta_DecisionStumpErrRate,meta_MeanStdDevOfNumericAtts,meta_Dimensionality,meta_REPTreeDepth2AUC,meta_StdvNominalAttDistinctValues,meta_HoeffdingAdwin.changes,meta_MeanSkewnessOfNumericAtts,meta_DefaultAccuracy,meta_REPTreeDepth1ErrRate,meta_J48.001.kappa,meta_NumAttributes,label
191,524000,525000,0.740484,0.894343,0.913512,0.832128,0.559029,0.833362,0.893869,0.892695,0.726396,0.92656,0.738219,0.899509,0.913787,34.7,28.0,9.7,-1.0,0.937316,0.261474,0,-1.0,0.705163,0.909091,-1.0,0,-1.0,0,0,0.740613,-1.0,-1.193363,0.419198,27.4,10,5,0.730117,0.0,0.643371,0.613098,0.308489,0.0,27.5,-1,0.678523,0.502296,0.447614,-1.0,0.437197,0.0,0.250606,0.515,0,0,-1,0.735166,0.739736,0.805627,0.638681,3,29.0,36.8,0.28769,0.011,0.668263,-1.0,0,-0.028771,0.515,37.4,0.450053,11,3
2164,414000,415000,0.55412,0.692313,0.56367,0.565918,0.412812,0.567017,0.643908,0.637393,0.254494,0.481855,0.573781,0.657851,0.255916,59.5,45.5,56.7,-1.0,0.724487,0.17145,0,-1.0,0.719558,0.947368,-1.0,0,1.998593,0,0,0.741442,-1.0,0.2709,0.34014,45.5,18,4,0.747562,0.0,0.622944,0.62579,0.214395,0.233,45.5,-1,0.696995,117.133028,0.394428,-1.0,0.394594,0.0,0.170173,0.263,0,0,-1,0.729648,0.745325,0.243379,0.621809,0,49.7,61.9,22.244593,0.019,0.692979,-1.0,0,0.601161,0.263,62.0,0.394441,19,1
2133,731000,732000,0.604701,0.81248,0.781799,0.691377,0.270351,0.694205,0.854363,0.836904,0.131866,0.832373,0.613332,0.849971,0.194077,64.8,44.4,22.8,-1.0,0.973586,0.111942,0,-1.0,0.778167,0.987013,-1.0,0,3.317216,0,0,0.84774,-1.0,-0.291734,0.428725,43.9,76,10,0.809818,0.0,0.711943,0.659656,0.277524,0.084,44.9,-1,0.724285,0.132953,0.500415,-1.0,0.505929,0.0,0.108215,0.113,0,0,-1,0.788328,0.810793,0.74656,0.70388,6,51.4,79.1,0.067278,0.077,0.803776,-1.0,4,0.479257,0.113,79.6,0.511917,77,5
178,897000,898000,0.864548,0.943024,0.884929,0.923458,0.729322,0.923323,0.949563,0.938489,0.866318,0.8871,0.8259,0.9415,0.850866,19.0,24.9,11.8,0.03329,0.953764,0.477978,0,28.860755,0.80818,0.0,30.022459,0,0.999434,0,32,0.839322,0.994051,0.0,0.610954,19.8,0,2,0.778274,0.515152,0.723127,0.685622,0.619147,0.486,21.4,1,0.743127,0.0,0.570267,2.40625,0.498772,0.969697,0.432315,0.514,17,0,8,0.845771,0.82368,0.763523,0.758929,0,19.4,25.8,0.0,0.033,0.85465,1.411002,1,0.0,0.514,28.3,0.603778,33,5
185,531000,532000,0.900154,0.963036,0.904124,0.859299,0.822169,0.857694,0.968758,0.94003,0.842241,0.794763,0.880707,0.946953,0.877227,15.6,12.2,21.9,0.068982,0.913648,0.578199,0,17.74678,0.874851,0.0,13.540762,0,0.934068,0,34,0.890892,1.293189,0.0,0.690583,12.2,0,2,0.865613,0.0,0.756593,0.753932,0.645455,0.35,12.2,1,0.854145,0.0,0.726089,2.941176,0.726089,0.971429,0.533654,0.65,0,0,3,0.865613,0.865613,0.554244,0.748466,0,13.8,17.8,0.0,0.035,0.869503,0.342997,0,0.0,0.65,19.4,0.726089,35,5
2163,180000,181000,0.834812,0.887464,0.873685,0.845862,0.757912,0.846122,0.879884,0.87258,0.722022,0.866403,0.831564,0.883923,0.547823,25.4,21.4,14.5,-1.0,0.931193,0.487324,0,-1.0,0.857346,0.928571,-1.0,0,0.989588,0,0,0.825532,-1.0,-0.428334,0.558896,20.8,13,2,0.799576,0.0,0.738977,0.74858,0.47512,0.44,21.0,-1,0.816786,46.031439,0.568824,-1.0,0.56638,0.0,0.439714,0.56,0,0,-1,0.827062,0.82776,0.705404,0.737865,0,21.6,25.4,8.4737,0.014,0.767705,-1.0,0,0.376784,0.56,27.9,0.573141,14,1
2166,781000,782000,0.348854,0.567959,0.321176,0.356293,0.173426,0.356471,0.675738,0.691308,0.090817,0.369944,0.29049,0.70659,0.10187,87.4,77.9,70.9,0.043512,0.764875,0.059861,0,44.14702,0.648925,0.714286,79.268852,0,3.449135,0,3,0.646206,1.964431,-0.528882,0.098178,75.2,10,11,0.679263,0.142857,0.622754,0.549601,0.035418,0.069,77.9,2,0.631364,-0.10003,0.144101,6.333333,0.14383,0.214286,-0.004903,0.107,2,0,15,0.673254,0.677808,0.217957,0.517106,0,81.8,84.9,0.702457,0.014,0.592136,7.505553,2,0.074678,0.107,90.3,0.172515,14,4
170,481000,482000,0.835481,0.869608,0.826041,0.812006,0.397293,0.811786,0.855728,0.858627,0.180203,0.806268,0.82167,0.860942,0.242151,37.9,20.1,22.1,0.418587,0.959446,0.162229,0,1.06651,0.928412,0.0,6.695212,0,2.802528,0,19,0.928521,0.865014,0.0,0.706347,18.8,0,7,0.937736,0.0,0.706408,0.766975,0.558654,0.13,18.8,1,0.900774,0.0,0.780375,2.894737,0.765314,0.95,0.313469,0.166,0,0,3,0.938958,0.940013,0.7419,0.753695,0,25.1,70.8,0.0,0.02,0.881569,0.458831,0,0.0,0.166,58.2,0.780375,20,1
171,373000,374000,0.938842,0.939979,0.938842,0.938511,0.938842,0.938497,0.933816,0.939136,0.938556,0.934896,0.938559,0.939874,0.921781,5.8,5.8,6.3,0.004472,0.808569,0.0,0,-224.603048,0.698377,0.0,71.430881,0,0.319454,0,29,0.5,-1.0,0.0,0.0,5.8,0,2,0.5,0.666667,0.684082,0.63751,0.0,0.058,5.8,1,0.670208,0.0,0.0,2.241379,0.0,0.966667,0.0,0.942,20,0,5,0.5,0.5,0.115914,0.5,0,5.8,5.8,0.0,0.03,0.5,0.739458,0,0.0,0.942,5.8,0.0,30,1
127,948000,949000,0.751427,0.778824,0.760011,0.753313,0.723917,0.753728,0.742609,0.779122,0.740129,0.752936,0.736955,0.77962,0.699566,30.0,29.9,26.8,0.031057,0.753007,0.158535,0,49.49402,0.664922,0.0,28.33679,0,0.880065,0,9,0.639314,1.568209,0.0,0.128986,29.9,0,2,0.498807,0.3,0.646513,0.636713,0.128986,0.299,29.9,2,0.682587,0.0,0.0,5.666667,0.0,0.9,0.0,0.701,3,0,13,0.498807,0.498807,0.324403,0.498807,0,30.0,30.2,0.0,0.01,0.639314,4.472136,0,0.0,0.701,29.9,0.0,10,4
190,165000,166000,0.675223,0.869313,0.771777,0.83203,0.505331,0.833012,0.86453,0.849289,0.566307,0.835837,0.703367,0.860488,0.892747,29.3,26.6,13.6,-1.0,0.912195,0.379484,0,-1.0,0.65443,0.909091,-1.0,0,-1.0,0,0,0.776516,-1.0,-1.209709,0.421662,23.2,10,5,0.740692,0.0,0.707683,0.585177,0.413977,0.0,23.2,-1,0.656697,0.503359,0.535799,-1.0,0.467932,0.0,0.392428,0.502,0,0,-1,0.785599,0.788413,0.727991,0.683219,0,28.9,31.0,0.289784,0.011,0.720498,-1.0,0,-0.009507,0.502,30.4,0.535799,11,6
194,720000,721000,0.73073,0.908558,0.483509,0.889767,0.402236,0.8898,0.866842,0.820821,0.166867,0.512452,0.698652,0.86662,0.171939,59.2,37.4,55.7,-1.0,0.753173,0.095375,0,-1.0,0.722955,0.909091,-1.0,0,2.221237,0,0,0.698762,-1.0,0.346802,0.262139,35.4,10,5,0.781309,0.0,0.591237,0.568818,0.204492,0.092,37.2,-1,0.615362,0.498903,0.513692,-1.0,0.512093,0.0,0.044703,0.312,0,0,-1,0.785802,0.780699,0.262128,0.543116,0,55.7,64.3,0.336769,0.011,0.650358,-1.0,0,-0.045589,0.312,67.1,0.540525,11,1
2131,265000,266000,0.509117,0.639019,0.58141,0.575955,0.359105,0.577109,0.656383,0.635139,0.016872,0.605549,0.438703,0.655218,0.016876,60.8,55.3,46.4,0.140917,0.794398,0.163532,0,10.653398,0.640196,0.576923,16.307393,0,2.297991,0,10,0.641681,1.642164,1.223792,0.197658,53.7,15,7,0.669528,0.153846,0.6477,0.629391,0.186181,0.003,55.3,2,0.656501,1417.003685,0.260325,6.0,0.260325,0.384615,0.158692,0.294,4,0,22,0.708949,0.669528,0.399778,0.629391,0,59.5,59.1,613.872634,0.026,0.642583,6.110101,4,0.847681,0.294,61.9,0.281639,26,5
2154,208000,209000,0.864483,0.88434,0.856584,0.860469,0.84733,0.860148,0.872024,0.872057,0.622311,0.830392,0.853856,0.878617,0.541675,16.5,16.0,18.0,0.086175,0.892319,0.681147,0,14.11051,0.810494,0.375,11.572084,0,0.997225,0,9,0.868778,1.302149,5.820356,0.626278,16.0,6,2,0.839411,0.25,0.839411,0.816123,0.671061,0.469,16.0,2,0.841334,210.733868,0.681147,4.555556,0.681147,0.5625,0.681147,0.531,4,0,14,0.839411,0.839411,0.635891,0.839411,0,18.7,16.0,893.59017,0.016,0.862259,4.186619,0,1.847579,0.531,16.0,0.681147,16,1
190,518000,519000,0.655971,0.87185,0.731786,0.831988,0.506012,0.832911,0.85348,0.830636,0.720915,0.803678,0.675424,0.839067,0.907703,29.3,27.4,10.8,-1.0,0.940025,0.393284,0,-1.0,0.742625,0.909091,-1.0,0,-1.0,0,0,0.784662,-1.0,-1.206782,0.468245,25.7,10,5,0.734588,0.0,0.700268,0.607299,0.412703,0.0,25.6,-1,0.678069,0.504708,0.489269,-1.0,0.446655,0.0,0.412703,0.523,0,5,-1,0.771003,0.773226,0.783062,0.700534,0,26.6,30.4,0.289601,0.011,0.700534,-1.0,0,-0.005299,0.523,29.3,0.487321,11,6
196,199000,200000,0.661795,0.867415,0.485185,0.89181,0.381,0.891965,0.7968,0.75009,0.16673,0.522205,0.63385,0.795775,0.1984,56.3,30.5,46.1,-1.0,0.79852,0.152231,0,-1.0,0.748059,0.909091,-1.0,0,2.234377,0,0,0.725657,-1.0,-0.106134,0.299456,27.5,10,5,0.85228,0.0,0.606679,0.576823,0.235551,0.09,30.0,-1,0.681149,0.487764,0.612429,-1.0,0.604699,0.0,0.150961,0.289,0,0,-1,0.863043,0.855841,0.399718,0.606351,0,52.7,61.4,0.334225,0.011,0.666127,-1.0,0,0.028946,0.289,61.5,0.645885,11,2
2133,432000,433000,0.603785,0.811954,0.78124,0.691099,0.270095,0.694018,0.849051,0.832686,0.102247,0.831986,0.612688,0.844067,0.193527,64.9,40.1,19.9,-1.0,0.976011,0.117201,0,-1.0,0.765009,0.987013,-1.0,0,3.313069,0,0,0.857023,-1.0,-0.246429,0.455248,39.7,76,10,0.836958,0.0,0.712761,0.650807,0.270468,0.082,40.3,-1,0.729387,0.131644,0.551868,-1.0,0.554157,0.0,0.117205,0.119,0,0,-1,0.809196,0.829844,0.778678,0.711998,5,48.8,78.3,0.066938,0.077,0.808658,-1.0,4,0.495683,0.119,78.3,0.558466,77,5
2156,361000,362000,0.724702,0.778395,0.770423,0.73005,0.641798,0.730865,0.770492,0.773028,0.591713,0.766564,0.726064,0.778602,0.575619,30.2,32.0,24.1,0.025684,0.792702,0.0,0,55.224982,0.701919,0.333333,35.211481,0,0.904381,0,13,0.719759,1.444098,0.537689,0.184956,32.0,7,2,0.5,0.095238,0.668796,0.678545,0.204761,0.32,32.0,2,0.700554,487.85976,0.0,4.307692,0.0,0.619048,0.0,0.68,2,0,11,0.5,0.5,0.428748,0.5,0,30.6,32.0,422.171628,0.021,0.723387,2.287087,0,0.862512,0.68,32.0,0.0,21,4
160,361000,362000,0.974378,0.987403,0.969851,0.964199,0.974423,0.964246,0.988312,0.987177,0.89689,0.928251,0.980848,0.987837,0.862605,3.1,3.0,8.9,0.161814,0.983526,0.718802,0,-7.179933,0.914969,0.0,6.140485,0,0.993617,0,22,0.9663,-1.0,0.0,0.937245,3.0,0,2,0.964864,0.173913,0.861633,0.874739,0.937245,0.453,3.0,2,0.913171,0.0,0.939211,5.681818,0.939211,0.956522,0.935208,0.547,4,0,12,0.964864,0.964864,0.817962,0.966062,0,3.1,14.2,0.0,0.023,0.9663,3.029794,0,0.0,0.547,3.2,0.939211,23,5
2163,538000,539000,0.835924,0.890289,0.87479,0.845139,0.758045,0.845605,0.88243,0.876646,0.765252,0.866764,0.831108,0.886727,0.586952,28.6,23.7,14.1,-1.0,0.930647,0.4798,0,-1.0,0.838655,0.928571,-1.0,0,0.990605,0,0,0.816341,-1.0,-0.429148,0.536067,19.0,13,2,0.771983,0.0,0.743085,0.731024,0.428391,0.443,21.3,-1,0.802678,46.0384,0.56849,-1.0,0.525567,0.0,0.417252,0.557,0,0,-1,0.830791,0.811829,0.713559,0.702111,0,22.8,25.5,8.439394,0.014,0.748315,-1.0,0,0.376718,0.557,28.4,0.611768,14,1
175,41000,42000,0.653786,0.661476,0.654976,0.627738,0.61769,0.627762,0.637976,0.652333,0.608262,0.664643,0.651238,0.657571,0.615119,39.0,36.9,34.3,0.004996,0.663182,0.0,0,-201.149154,0.533109,0.0,194.793644,0,0.973242,0,57,0.527606,-1.0,0.0,0.042841,35.2,0,2,0.552719,0.0,0.52333,0.518456,0.042841,0.404,36.9,3,0.531132,0.0,0.104925,3.0,0.104925,0.982759,0.023515,0.596,0,0,3,0.568269,0.552719,0.189141,0.514851,0,39.0,40.4,0.0,0.058,0.527606,0.0,0,0.0,0.596,39.6,0.155211,58,3
2164,207000,208000,0.55451,0.67949,0.563188,0.565332,0.412337,0.566428,0.610183,0.617163,0.255688,0.480784,0.573649,0.636663,0.25687,50.0,42.3,56.0,-1.0,0.728467,0.176377,0,-1.0,0.724257,0.947368,-1.0,0,1.996607,0,0,0.770095,-1.0,0.22391,0.396571,43.2,18,4,0.762488,0.0,0.630926,0.623103,0.323474,0.232,43.1,-1,0.695407,116.547888,0.421413,-1.0,0.433404,0.0,0.175612,0.27,0,19,-1,0.743644,0.750079,0.258117,0.630298,0,45.0,62.2,21.833627,0.019,0.733107,-1.0,0,0.617175,0.27,62.3,0.422644,19,1
2162,23000,24000,0.821042,0.871625,0.858667,0.846333,0.74875,0.846292,0.866625,0.86275,0.60175,0.864625,0.803,0.865208,0.505667,24.3,22.3,13.4,0.117344,0.94239,0.511437,0,8.592305,0.863657,0.428571,9.08727,0,1.066335,0,7,0.865728,1.125597,0.076909,0.595008,19.6,6,5,0.763497,0.214286,0.764603,0.749312,0.514299,0.002,19.5,2,0.8324,97.271246,0.606635,2.714286,0.542413,0.5,0.511437,0.561,3,0,4,0.826624,0.830283,0.72992,0.771513,0,20.4,24.2,17.320778,0.014,0.78496,0.755929,0,0.501307,0.561,24.2,0.604722,14,1
175,227000,228000,0.652917,0.663794,0.654118,0.625513,0.615237,0.625531,0.643254,0.658807,0.60639,0.664566,0.649904,0.663197,0.645904,41.5,39.5,36.3,0.003986,0.635758,0.020479,0,-251.871811,0.520348,0.0,245.616414,0,0.979051,0,57,0.49897,-1.0,0.0,0.0,39.5,0,2,0.52429,0.0,0.529173,0.507054,0.0,0.415,39.5,3,0.518208,0.0,0.058223,3.0,0.058223,0.982759,0.0,0.585,0,0,3,0.523759,0.52429,0.163016,0.49897,0,41.5,40.8,0.0,0.058,0.49897,0.0,0,0.0,0.585,41.5,0.057459,58,3
2130,981000,982000,0.341848,0.359326,0.406897,0.353539,0.111297,0.355323,0.280317,0.51545,0.04637,0.439077,0.320542,0.547163,0.039104,86.2,67.9,65.4,-1.0,0.830715,0.039223,0,-1.0,0.693888,0.941176,-1.0,0,4.675931,0,0,0.73941,-1.0,0.225398,0.133921,68.0,16,26,0.705953,0.0,0.627679,0.596406,0.094427,0.026,68.4,-1,0.669351,5.887497,0.287161,-1.0,0.292407,0.0,0.041726,0.053,0,0,-1,0.692969,0.700781,0.318328,0.646462,5,82.7,91.2,2.252406,0.017,0.718365,-1.0,1,0.305645,0.053,91.0,0.291558,17,4
163,469000,470000,0.653513,0.943394,0.894966,0.891296,0.204098,0.8923,0.939432,0.903489,0.190028,0.9064,0.621109,0.926449,0.193491,66.7,44.1,9.9,0.187991,0.991445,0.100826,0,-6.319401,0.805512,0.0,17.639974,0,3.316158,0,64,0.816059,-1.0,0.0,0.413665,38.6,0,10,0.813314,0.0,0.682174,0.668582,0.254913,0.081,41.8,1,0.765459,0.0,0.534821,2.9375,0.50914,0.984615,0.107482,0.113,0,0,3,0.834492,0.823676,0.889902,0.694633,4,52.7,80.7,0.0,0.065,0.788238,0.350736,6,0.0,0.113,79.8,0.570603,65,1
200,872000,873000,0.835025,0.887585,0.839042,0.863482,0.67908,0.863905,0.868153,0.848761,0.846595,0.843784,0.834549,0.853117,0.792087,20.6,19.5,11.3,-1.0,0.901872,0.418275,0,-1.0,0.850217,0.75,-1.0,0,0.995378,0,0,0.823494,-1.0,-1.225457,0.606615,18.2,3,2,0.811671,0.0,0.719324,0.719324,0.582523,0.46,19.5,-1,0.804241,5.004871,0.605901,-1.0,0.605901,0.0,0.421057,0.54,0,0,-1,0.818692,0.811671,0.77192,0.725314,0,19.6,28.7,2.91687,0.004,0.824199,-1.0,0,-0.008466,0.54,29.1,0.633065,4,1
2131,665000,666000,0.50989,0.639497,0.582449,0.575575,0.359868,0.576746,0.669195,0.653727,0.016734,0.605587,0.440497,0.669973,0.01673,60.5,53.3,47.3,0.145699,0.808265,0.193868,0,10.430656,0.6373,0.576923,15.734856,0,2.292552,0,10,0.642161,1.665434,1.048913,0.188394,53.5,15,7,0.695784,0.153846,0.672991,0.594531,0.180807,0.002,52.0,2,0.67067,1405.104716,0.287949,6.0,0.265248,0.384615,0.164167,0.311,4,0,22,0.711297,0.700224,0.39023,0.621697,0,60.2,57.0,572.645306,0.026,0.633617,6.110101,0,0.783069,0.311,61.5,0.271082,26,4
2167,753000,754000,0.742224,0.889046,0.872599,0.830037,0.521468,0.829955,0.878938,0.870435,0.567806,0.846061,0.746682,0.885649,0.551664,35.9,28.7,17.7,-1.0,0.954378,0.277314,0,-1.0,0.820327,0.97561,-1.0,0,1.582462,0,0,0.819066,-1.0,-0.4415,0.489756,28.6,40,3,0.806667,0.0,0.676561,0.696389,0.463079,0.313,29.2,-1,0.777626,0.891954,0.560671,-1.0,0.568194,0.0,0.292166,0.36,0,0,-1,0.805753,0.809417,0.735962,0.689891,0,34.1,49.0,1.267236,0.041,0.776506,-1.0,0,0.023732,0.36,48.1,0.569872,41,1
2150,182000,183000,0.490601,0.677164,0.725049,0.674945,0.204235,0.674918,0.695902,0.682984,0.179929,0.688667,0.494847,0.694918,0.110831,67.9,50.8,34.1,-1.0,0.944863,0.107624,1,-1.0,0.757351,0.979167,-1.0,0,3.314322,0,0,0.801781,-1.0,0.366883,0.341493,50.5,47,10,0.791028,0.0,0.666064,0.625805,0.242292,0.086,50.4,-1,0.729676,87.725021,0.439925,-1.0,0.43534,0.0,0.112471,0.122,0,0,-1,0.770697,0.788907,0.62072,0.676553,2,59.1,79.1,39.840876,0.048,0.759979,-1.0,0,0.773945,0.122,78.7,0.438927,48,9
175,895000,896000,0.652956,0.665327,0.654181,0.625512,0.615311,0.625561,0.647655,0.662585,0.607917,0.664935,0.649991,0.665242,0.652523,38.5,36.9,34.3,0.00497,0.679435,0.015213,0,-202.218732,0.530543,0.0,194.892938,0,0.968563,0,57,0.537218,-1.0,0.0,0.036382,36.4,0,2,0.53583,0.0,0.527109,0.519194,0.036382,0.396,36.9,3,0.522422,0.0,0.085003,3.0,0.085003,0.982759,0.02132,0.604,0,0,3,0.551393,0.53583,0.181556,0.514901,0,38.5,39.1,0.0,0.058,0.537218,0.0,0,0.0,0.604,39.0,0.102493,58,1
2127,480000,481000,0.91484,0.953252,0.921304,0.891983,0.826389,0.892046,0.954848,0.933331,0.10895,0.845478,0.925229,0.939451,0.109119,18.0,14.3,16.3,0.077841,0.933347,0.418299,0,-13.846683,0.855134,0.153846,16.461158,0,1.281355,0,32,0.929045,-1.0,2.644171,0.763996,14.3,6,6,0.785901,0.487179,0.655807,0.795079,0.512436,0.001,14.3,2,0.832726,357.948418,0.620404,3.21875,0.620404,0.820513,0.429066,0.736,19,0,10,0.785901,0.785901,0.629283,0.678355,0,9.8,18.5,410.866753,0.039,0.79567,2.059351,0,1.702532,0.736,18.6,0.620404,39,5
2162,271000,272000,0.833816,0.885066,0.872441,0.848555,0.756739,0.848952,0.877077,0.873732,0.682846,0.868162,0.815246,0.876158,0.557952,26.9,25.3,14.2,0.109725,0.929838,0.494463,0,9.289436,0.845545,0.428571,9.30461,0,1.020949,0,7,0.847434,1.129009,0.105773,0.562017,22.8,6,5,0.763309,0.214286,0.738444,0.738164,0.456124,0.001,25.3,2,0.821157,97.650654,0.495992,2.714286,0.495992,0.5,0.456124,0.558,3,0,4,0.801698,0.763309,0.712344,0.733583,0,21.6,25.1,17.178293,0.014,0.733583,0.755929,0,0.484848,0.558,26.9,0.539573,14,1
127,982000,983000,0.75137,0.778879,0.759892,0.753268,0.723785,0.753691,0.742596,0.779154,0.740037,0.752757,0.736862,0.779671,0.700298,30.2,29.0,27.2,0.026952,0.727767,0.128734,0,-38.103447,0.653401,0.0,33.267179,0,0.896606,0,9,0.618202,-1.0,0.0,0.142812,29.0,0,2,0.572101,0.3,0.612758,0.62887,0.140879,0.313,29.0,2,0.664688,0.0,0.122749,5.666667,0.122749,0.9,0.104734,0.687,3,0,13,0.572101,0.572101,0.320241,0.572606,0,30.1,31.8,0.0,0.01,0.611721,4.472136,0,0.0,0.687,30.6,0.122749,10,4
192,72000,73000,0.699096,0.737534,0.716096,0.640452,0.179918,0.640589,0.733644,0.735973,0.101288,0.738589,0.712233,0.737658,0.166959,65.8,30.2,26.3,0.12534,0.952182,0.097061,0,6.69835,0.792147,0.0,26.47326,0,3.318165,0,24,0.879472,0.964913,0.0,0.520978,29.9,0,10,0.901662,0.96,0.716752,0.714684,0.265658,0.088,30.0,2,0.7973,0.0,0.666431,2.0,0.664189,0.96,0.097061,0.112,24,0,2,0.904013,0.904006,0.707548,0.716752,0,43.0,80.7,0.0,0.025,0.825229,0.0,4,0.0,0.112,80.7,0.667564,25,3
174,529000,530000,0.774947,0.907545,0.879258,0.822062,0.3177,0.822062,0.905623,0.891375,0.045851,0.901525,0.676704,0.902475,0.029613,47.1,29.6,11.3,0.366743,0.989214,0.101448,0,1.81711,0.829697,0.0,10.330263,0,3.788553,0,35,0.882138,1.033156,0.0,0.605917,23.3,0,19,0.905273,0.444444,0.726912,0.729104,0.474751,0.007,28.7,2,0.809406,0.0,0.683523,2.857143,0.67356,0.972222,0.238275,0.146,16,0,7,0.915554,0.90636,0.875637,0.757464,4,35.4,77.7,0.0,0.036,0.849093,1.088519,5,0.0,0.146,66.7,0.742857,36,1
2159,857000,858000,0.899358,0.98529,0.972767,0.96358,0.492829,0.963896,0.98453,0.977769,0.467921,0.986198,0.896112,0.984505,0.458963,30.4,13.3,2.0,0.388317,0.998446,0.334168,0,2.278635,0.922585,0.028571,6.297357,0,2.445369,0,33,0.930279,1.273149,-0.746235,0.748756,13.3,1,6,0.940326,0.028571,0.781234,0.767864,0.610488,0.07,13.3,2,0.89404,36.111516,0.832894,3.909091,0.832894,0.942857,0.334168,0.307,1,0,4,0.940326,0.940326,0.97498,0.785551,5,19.8,50.5,15.622263,0.035,0.897517,0.384353,6,0.133815,0.307,50.5,0.832894,35,3
2154,553000,554000,0.864901,0.887644,0.856899,0.860067,0.847845,0.859861,0.874774,0.875177,0.639525,0.830536,0.854419,0.881341,0.542096,15.6,15.8,18.1,0.080325,0.900173,0.685164,0,15.309986,0.906905,0.375,12.385983,0,0.994904,0,9,0.881834,1.3101,6.382169,0.700804,15.8,6,2,0.842847,0.25,0.842847,0.842847,0.689772,0.458,15.8,2,0.894093,208.344294,0.685164,4.555556,0.685164,0.5625,0.685164,0.542,4,0,14,0.842847,0.842847,0.629981,0.842847,0,15.0,15.8,867.640901,0.016,0.852584,4.186619,0,1.986527,0.542,15.8,0.685164,16,1
196,599000,600000,0.66391,0.882142,0.488518,0.892717,0.381583,0.892782,0.830072,0.78192,0.16685,0.52053,0.636595,0.832172,0.180082,60.2,31.5,52.4,-1.0,0.733814,0.094874,0,-1.0,0.708387,0.909091,-1.0,0,2.200403,0,0,0.710522,-1.0,0.317703,0.239266,31.1,10,5,0.834785,0.0,0.611413,0.619661,0.145005,0.086,31.6,-1,0.665168,0.489352,0.587592,-1.0,0.58904,0.0,0.124048,0.305,0,0,-1,0.8272,0.834547,0.310916,0.594042,0,55.4,65.7,0.334412,0.011,0.600868,-1.0,0,0.003525,0.305,61.4,0.594617,11,2
193,637000,638000,0.17392,0.854854,0.447498,0.697257,0.465649,0.705047,0.861406,0.747183,0.690574,0.586563,0.437748,0.819246,0.75084,27.8,19.9,22.8,0.030645,0.841513,0.142065,0,-33.631813,0.741945,0.454545,-32.631813,0,-1.0,0,5,0.621666,-1.0,-0.063438,0.289017,6.5,5,10,0.78904,0.0,0.568508,0.576204,0.289017,0.0,12.1,4,0.69247,8.686,0.726562,4.0,0.530578,0.454545,0.142065,0.638,0,0,4,0.961827,0.892828,0.501158,0.568508,2,27.8,32.2,0.849505,0.011,0.621666,0.0,2,-0.121545,0.638,32.2,0.858416,11,5
171,847000,848000,0.939058,0.940588,0.939058,0.938733,0.939058,0.938719,0.935041,0.93969,0.938805,0.934973,0.938807,0.940279,0.930215,6.7,6.7,7.4,0.005755,0.855513,0.0,0,60.254001,0.720409,0.0,61.624124,0,0.354627,0,29,0.496001,0.352497,0.0,0.0,6.7,0,2,0.496001,0.666667,0.745045,0.686735,0.0,0.067,6.7,1,0.710491,0.0,0.0,2.241379,0.0,0.966667,0.0,0.933,20,0,5,0.496001,0.496001,0.211474,0.496001,0,6.7,6.7,0.0,0.03,0.496001,0.739458,0,0.0,0.933,6.7,0.0,30,1
